公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"CN202512117U","CN201220142803.7","生物芯片点样仪用自锁式玻片安装板","20120409","20121031","20121031","G01N 33/552","G01N","","","2","无锡国盛精密模具有限公司","无锡国盛精密模具有限公司","王振宇 | 周利春 | 戴良","王振宇","0","4","0","0","0","4","无效","0","12",
"CN202511840U","CN201220142780.X","生物芯片点样仪用液位检测装置","20120409","20121031","20121031","G01F 23/20","G01F","","","2","无锡国盛精密模具有限公司","无锡国盛精密模具有限公司","王振宇 | 魏显东 | 周利春 | 戴良","王振宇","0","2","0","0","0","2","无效","0","9",
"CN202509084U","CN201220134367.9","多通道生物芯片的反应装置","20120401","20121031","20121031","C12M  1/34 | G01N 33/53","C12M","C12M23/58 | C12M23/38 | C12M23/44","C12M23","8","上海百傲科技有限公司","上海百傲科技有限公司","朱滨 | 邢军芬 | 王宪华 | 姚克迪 | 覃水记 | 戴斌","朱滨","1","0","1","0","0","0","有效","0","37",
"CN102755914A","CN201110162066.7","制造微阵列生物芯片的装置以及方法","20110613","20121031",,"B01L  3/00 | B01J 19/00","B01L","B01L3/508 | B01J19/0046 | B01J2219/00421 | B01J2219/0049 | B01J2219/00531 | B01J2219/00533 | B01J2219/00585 | B01J2219/00596 | B01L2200/10 | B01L2200/12 | B01L2300/0819","B01L3","31","财团法人工业技术研究院","财团法人工业技术研究院","张胜立 | 官翰文 | 邱国基 | 黄朱瑜","张胜立","3","0","0","3","0","0","撤回","3","8",
"CN102749462A","CN201210253985.X","基于生物芯片的无创胆固醇智能监测系统","20120720","20121024","20140806","G01N 33/92 | G08C 17/02","G01N","","","8","常熟柏宇医疗电子有限公司","常熟柏宇医疗电子有限公司","姜桂娟 | 赵裕旭 | 周正辉 | 韩少丹 | 闫晋超","姜桂娟","8","1","1","7","0","1","有效","1","41",
"CN102749372A","CN201210184015.9","一种SnO2基电化学生物芯片及其制备方法和应用","20120606","20121024","20140514","G01N 27/327 | G01N 27/02","G01N","","","5","张治红","张治红","张治红","张治红","2","1","0","2","0","1","无效","1","10",
"CN202485342U","CN201120438690.0","一种生物芯片的干燥装置","20111108","20121010","20121010","F26B  7/00","F26B","","","1","重庆中元生物技术有限公司","重庆中元生物技术有限公司","吉权 | 李民友","吉权","0","0","0","0","0","0","无效","0","18",
"CN202443015U","CN201220057639.X","一种新型内分泌检测生物芯片盒","20120222","20120919","20120919","G01N 33/50 | C12M  1/34 | G01N 33/68","G01N","","","3","孔令海","孔令海","孔令海","孔令海","0","0","0","0","0","0","无效","0","11",
"CN102680403A","CN201210063727.5","生物芯片识别装置、生物芯片以及识别生物芯片的方法","20120312","20120919","20151104","G01N 21/17 | G01N 33/48","G01N","G01N21/8483 | G01N21/78","G01N21","20","韩国电子通信研究院","韩国电子通信研究院","李大植 | 全炳九","李大植","6","0","1","5","0","0","无效","3","10",
"CN102662053A","CN201210117167.7","免疫生物芯片再生方法及再生免疫生物芯片","20120419","20120912","20141022","G01N 33/543","G01N","","","10","清华大学","清华大学","曲炳郡 | 雷博","曲炳郡","3","0","0","3","0","0","无效","1","13",
"CN102666878A","CN201080051304.0","用于牛乳质量检测的标志物，方法，生物芯片和试剂盒","20100527","20120912","20160127","C12Q  1/68 | C07H 21/02 | C12N 15/11","C12Q","C12Q1/6876 | C12Q2600/178","C12Q1","0","江苏命码生物科技有限公司","北京命码生科科技有限公司","张辰宇 | 曾科 | 张俊峰 | 田春亮 | 李海进","张辰宇","3","0","0","3","0","0","有效","7","0",
"CN102649931A","CN201210167347.6","一种微阵列生物芯片制备方法","20120528","20120829",,"C12M  1/00 | G01N 33/68","C12M","C12M29/06","C12M29","10","上海理工大学","上海理工大学","蔡锦达 | 蒋振飞 | 齐建虹","蔡锦达","5","4","0","5","1","3","撤回","0","15",
"CN202404096U","CN201120510182.9","一种对宫颈病变进行检测的生物芯片","20111209","20120829","20120829","G01N 33/543","G01N","","","4","西安联尔科技有限公司","西安联尔科技有限公司","马秦荣 | 陶东 | 王绍坤","马秦荣","0","0","0","0","0","0","无效","0","8",
"CN102636378A","CN201210104665.8","基于机器视觉定位的生物芯片点样仪及其定位方法","20120410","20120815",,"G01N  1/28","G01N","G01N35/1011 | G05B2219/37097","G01N35","6","无锡国盛精密模具有限公司","无锡国盛精密模具有限公司","王振宇 | 魏显东 | 田小慧 | 戴良","王振宇","4","8","1","3","1","7","撤回","1","15",
"CN102634450A","CN201210051345.0","基于生物芯片的抗抑郁药物疗效风险评估系统及其应用","20120301","20120815",,"C12M  1/34 | C12Q  1/68 | G06F 19/10","C12M","","","6","东南大学","东南大学","张志珺 | 韩正忠 | 史艳艳 | 徐治 | 浦梦佳 | 耿磊钰 | 李东 | 花小健 | 李刚","张志珺","0","6","0","0","0","6","撤回","0","4",
"CN102628081A","CN201210101913.3","一种微流体自驱动原位压印生物芯片新方法","20120410","20120808",,"C12Q  1/68 | C40B 40/06 | C40B 50/18","C12Q","","","5","湖南工业大学","湖南工业大学","李文 | 汤建新 | 邓靖","李文","3","0","0","3","0","0","撤回","0","29",
"CN102618435A","CN201210093946.8","用于生物芯片反应装置的自适应密封反应舱","20120401","20120801","20130724","C12M  1/00 | C12M  1/38 | G01N 33/50","C12M","C12M23/38 | C12M23/44 | C12M23/58","C12M23","6","上海百傲科技有限公司","上海百傲科技有限公司","朱滨 | 邢军芬 | 王宪华 | 姚克迪 | 覃水记 | 戴斌","朱滨","4","1","2","2","0","1","有效","1","30",
"CN202353375U","CN201120521940.7","用于固定、锁紧和带动圆形生物芯片盘片转动的电机组件","20111214","20120725","20120725","H02K  7/00","H02K","","","8","天津微纳芯科技有限公司","天津微纳芯科技有限公司","彭绍铁 | 闫维新","彭绍铁","0","3","0","0","2","1","有效","0","44",
"CN202330430U","CN201120438684.5","一种生物芯片","20111108","20120711","20120711","G01N 33/53","G01N","","","4","重庆中元生物技术有限公司","重庆中元生物技术有限公司","吉权 | 李民友","吉权","0","1","0","0","0","1","无效","0","3",
"CN102576026A","CN201080042915.9","利用生物芯片检测和量化目标物质的方法","20100827","20120711",,"G01N 33/68 | G01N 33/50","G01N","C12Q1/6837 | C12Q2523/31 | C12Q2563/155","C12Q1","12","韩国生命工学研究院","韩国生命工学研究院","郑凤铉 | 金常圭 | 赵贤敏","郑凤铉","5","1","0","5","0","1","撤回","5","8",
"CN102533524A","CN201110412960.5","生物芯片","20111212","20120704","20160316","C12M  1/00","C12M","B01L7/52 | B01L3/5021 | B01L3/50851 | B01L7/525 | B01L7/5255 | B01L2200/0673 | B01L2200/0689 | B01L2300/0803 | B01L2300/0832 | B01L2300/185 | B01L2400/0409 | B01L2400/0469 | Y10T137/71 | Y10T436/111666 | Y10T436/2575","B01L7","5","精工爱普生株式会社","精工爱普生株式会社","小枝周史","小枝周史","3","2","2","1","2","0","有效","8","9",
"CN102539733A","CN201110063263.3","一种可视化塑料基生物芯片及其制备方法和检测方法","20110316","20120704","20140319","G01N 33/53","G01N","","","9","北京师范大学","北京师范大学","李运超 | 温婧","李运超","3","15","0","3","4","11","无效","1","18",
"CN102539777A","CN201010595788.7","一种超分子自组装生物芯片及其制备方法和应用","20101210","20120704","20141105","G01N 33/68 | C12Q  1/68 | G01N 21/63","G01N","","","14","国家纳米科学中心","中国科学院","朱劲松 | 王艳梅 | 宋炉胜 | 王坤 | 程志强 | 周大苏","朱劲松","5","12","0","5","4","8","无效","1","10",
"CN102520151A","CN201110408027.0","一种准三维生物芯片的制备方法","20111209","20120627",,"G01N 33/531 | C12Q  1/68 | G01N 21/64 | G01N 33/569","G01N","","","6","东南大学","东南大学","张继中","张继中","8","3","0","8","1","2","驳回","0","8",
"CN102505041A","CN201110311122.9","生物芯片制备方法","20111008","20120620",,"C12Q  1/34 | C12Q  1/68 | C40B 40/08 | C40B 40/10 | C40B 50/14","C12Q","","","9","杨鹏","杨鹏","杨鹏","杨鹏","4","4","0","4","0","4","撤回","0","14",
"CN102507671A","CN201110306647.3","一种多孔硅生物芯片及其制备方法","20111011","20120620","20140108","G01N 27/26 | G01N 21/64","G01N","","","10","中国科学院长春应用化学研究所","中国科学院","王振新 | 高晶清 | 刘殿骏 | 刘震","王振新","1","6","0","1","0","6","有效","1","21",
"CN102477458A","CN201010573578.8","一种农产品安全检测生物芯片","20101128","20120530",,"C12Q  1/04 | C12Q  1/68 | G01N 27/00","C12Q","Y02A50/30 | Y02A50/451","Y02A50","4","杨槐","杨槐","杨槐","杨槐","0","5","0","0","0","5","撤回","0","10",
"CN102472742A","CN201080030569.2","作为生物芯片的传感器","20100707","20120523","20150722","G01N 33/50 | B01L  3/00 | G01N 27/00 | G01N 33/52","G01N","G01N33/5005 | G01N33/48721 | G01N33/5097 | G01N33/525","G01N33","11","瑞士苏黎世联邦理工学院 | 西门子公司","瑞士苏黎世联邦理工大学 | 西门子公司","J. 维勒斯 | K. 苏吉哈拉 | T. 扎姆贝利 | M. 尼尔施尔","J. 维勒斯","13","0","0","13","0","0","有效","8","9",
"CN202216907U","CN201120192246.5","生物芯片荧光微光谱检测装置","20110609","20120509","20120509","G01N 21/64","G01N","","","4","北京工业大学","北京工业大学","吴坚 | 宣胜蓝 | 陈涛 | 刘世炳","吴坚","0","5","0","0","1","4","无效","0","33",
"CN102435730A","CN201110281891.9","基于核酸地址编码的高通量检测方法及生物芯片","20110922","20120502","20131211","G01N 33/543 | C12Q  1/68","G01N","","","10","江阴天瑞生物科技有限公司","广州弗赛生物科技有限公司","龚桂香","龚桂香","9","8","0","9","0","8","有效","1","24",
"CN202189053U","CN201120295296.6","一种生物芯片","20110812","20120411","20120411","G01N 35/00","G01N","","","7","张灿","张灿","张灿","张灿","0","1","0","0","0","1","无效","0","9",
"CN102369294A","CN200980148847.1","非小细胞肺癌标记物及其检测方法、试剂盒和生物芯片","20091214","20120307","20141029","C12Q  1/68","C12Q","C12Q1/6886 | C12Q2600/112 | C12Q2600/118 | C12Q2600/158 | C12Q2600/16 | C12Q2600/178","C12Q1","0","北京命码生科科技有限公司","北京命码生科科技有限公司","张辰宇 | 曾科 | 张峻峰 | 巴一 | 陈熹 | 李海进","张辰宇","6","1","1","5","1","0","有效","12","0",
"CN102353659A","CN201110153526.X","生物芯片荧光微光谱检测装置及制作方法","20110609","20120215","20130327","G01N 21/64","G01N","","","5","北京工业大学","北京工业大学","吴坚 | 宣胜蓝 | 陈涛 | 刘世炳","吴坚","4","8","2","2","0","8","无效","1","32",
"CN202135203U","CN201120257275.5","一种生物芯片扫描仪","20110720","20120201","20120201","H04N  1/00","H04N","","","8","深圳市普瑞康生物技术有限公司 | 中国人民解放军军事医学科学院放射与辐射医学研究所","深圳市普瑞康生物技术有限公司 | 中国人民解放军军事医学科学院","伯晓晨 | 王升启 | 肖瑞 | 朱坤","伯晓晨","0","4","0","0","0","4","无效","0","27",
"CN202119745U","CN201120063002.7","基于库尔特原理的电阻脉冲式生物芯片检测装置","20110310","20120118","20120118","G01N 27/08 | G01N 33/68","G01N","","","7","朱棠 | 林晖 | 王惠杰","朱棠 | 林晖 | 王惠杰","朱棠 | 林晖 | 杨振江 | 王惠杰","朱棠","0","0","0","0","0","0","无效","0","15",
"CN202110128U","CN201120207209.7","光子晶体编码微球生物芯片检测装置","20110620","20120111","20120111","G01N 21/00 | G01N 21/01 | G01N 21/27 | G01N 21/64","G01N","","","8","东南大学","东南大学","顾忠泽 | 赵祥伟","顾忠泽","0","5","0","0","1","4","无效","0","13",
"CN102312019A","CN201110153311.8","一种用于快速检测孕前宫内感染弓形虫和巨细胞病毒的生物芯片","20110609","20120111","20130327","C12Q  1/70 | C12Q  1/04 | C12Q  1/68","C12Q","","","4","中国人民解放军第三军医大学第一附属医院","中国人民解放军第三军医大学","刘星 | 府伟灵","刘星","2","4","0","2","4","0","有效","1","15",
"CN102317782A","CN201080007919.3","表面改性基板以及生物芯片及其制造方法","20100301","20120111",,"G01N 33/543 | G01N 33/53","G01N","C07F9/10 | G01N33/54393","C07F9","7","株式会社资生堂","资生堂股份有限公司","前野克行","前野克行","16","0","8","8","0","0","撤回","6","11",
"CN202084059U","CN201120098865.8","生物芯片识别仪","20110406","20111221","20111221","G06K  9/20 | G06K  9/00","G06K","","","3","南京大渊生物技术工程有限责任公司","南京大渊生物技术工程有限责任公司","夏诗明 | 陈德","夏诗明","0","0","0","0","0","0","无效","0","14",
"CN102279266A","CN201010201662.7","用于检测H5亚型禽流感病毒的生物芯片及其制备方法和用途","20100609","20111214",,"G01N 33/577 | G01N 21/21 | G01N 33/552 | G01N 33/569","G01N","","","9","中国科学院动物研究所","中国科学院","何宏轩 | 崔大付 | 王海静 | 李辉 | 张璐璐 | 董国英","何宏轩","4","6","1","3","1","5","驳回","0","6",
"CN202066824U","CN201120063001.2","基于库尔特原理的电阻脉冲式生物芯片检测平台","20110310","20111207","20111207","G01N 27/08 | G01N 33/68","G01N","","","6","朱棠 | 王惠杰 | 林晖","朱棠 | 林晖 | 王惠杰","朱棠 | 王惠杰 | 林晖 | 杨振江","朱棠","0","4","0","0","0","4","无效","0","14",
"CN202054829U","CN201120177686.3","一种生物芯片孵育反应器","20110530","20111130","20111130","C12M  1/00","C12M","","","10","苏州偲聚生物材料有限公司","苏州偲聚生物材料有限公司","马雄明","马雄明","0","88","0","0","72","16","无效","0","14",
"CN102260747A","CN201110233837.7","生物芯片上基于微乳液等温扩增的DNA测序方法","20110816","20111130","20130213","C12Q  1/68","C12Q","","","4","杭州电子科技大学","杭州电子科技大学","高力 | 厉力华 | 李宏 | 应南娇 | 王晟 | 黄爱爱 | 徐伟栋 | 刘伟 | 郭晓冬","高力","0","3","0","0","0","3","无效","1","21",
"CN202044970U","CN201120057356.0","生物芯片洗涤专用试管架","20110307","20111123","20111123","B01L  9/06","B01L","","","2","威海华康生物芯片有限公司","威海赛奥新材料科技有限公司","孙炜伟 | 于萍萍","孙炜伟","0","4","0","0","0","4","无效","0","9",
"CN102250751A","CN201110068678.X","一种用于生物芯片的接口装置","20110322","20111123","20130522","C12M  1/00","C12M","B01L3/502 | B01L3/502715 | B01L3/502784 | B01L2200/0689 | B01L2200/141 | B01L2300/0816 | B01L2300/0874 | B01L2300/0887 | B01L2400/0487","B01L3","12","博奥生物有限公司 | 清华大学","清华大学","叶嘉明 | 王品虹 | 王国青 | 邢婉丽","叶嘉明","8","6","0","8","0","6","有效","4","10",
"CN102243165A","CN201110164981.X","光子晶体编码微球生物芯片检测装置","20110620","20111116","20130717","G01N 21/00 | G01N 21/01 | G01N 21/27 | G01N 21/64","G01N","","","10","东南大学","东南大学","顾忠泽 | 赵祥伟","顾忠泽","6","3","2","4","1","2","无效","1","13",
"CN102242123A","CN201110153338.7","一种与巨细胞病毒具有特异性的巨细胞抗体适配子及构成的生物芯片","20110609","20111116","20130116","C12N 15/115 | C12N 15/10 | C12Q  1/68 | C12Q  1/70","C12N","","","4","中国人民解放军第三军医大学第一附属医院","中国人民解放军第三军医大学","刘星 | 府伟灵 | 姚春艳","刘星","2","4","0","2","4","0","无效","1","6",
